date,arena,team,opponent,home,win,points,opponent_points,true_shooting,opponent_true_shooting,effective_field_goal,opponent_effective_field_goal,3pt_attempted,opponent_3pt_attempted,free_throws_attempted,opponent_free_throws_attempted,rebounds,opponent_rebounds,assists,opponent_assists,steals,opponent_steals,blocks,opponent_blocks,turnovers,opponent_turnovers,offensive_rating,opponent_offensive_rating,defensive_rating,opponent_defensive_rating,team_code,opponent_code,arena_code,weighted_points,weighted_opponent_points,weighted_true_shooting,weighted_opponent_true_shooting,weighted_effective_field_goal,weighted_opponent_effective_field_goal,weighted_3pt_attempted,weighted_opponent_3pt_attempted,weighted_free_throws_attempted,weighted_opponent_free_throws_attempted,weighted_rebounds,weighted_opponent_rebounds,weighted_assists,weighted_opponent_assists,weighted_steals,weighted_opponent_steals,weighted_blocks,weighted_opponent_blocks,weighted_turnovers,weighted_opponent_turnovers,weighted_offensive_rating,weighted_opponent_offensive_rating,weighted_defensive_rating,weighted_opponent_defensive_rating
2023-11-25,Capital One Arena,Washington Wizards,Atlanta Hawks,1,0,108,136,0.579,0.614,0.545,0.598,0.432,0.363,0.136,0.196,45.6,54.4,76.7,55.8,4.9,12.7,9.2,4.0,17.7,8.3,105.9,132.7,133.3,105.4,29,0,4,120.14070445823319,126.84658864235527,0.5771717924305148,0.6087177980161474,0.5467413958688614,0.5774796478988333,0.35405337720689056,0.36186650846438156,0.1910172400351381,0.29789071755773167,44.79299121389498,55.207008786105014,59.76809866411048,60.207036724013804,5.176645928177832,5.633212284405474,6.235464549559969,8.643673065814871,8.606451566054595,10.14155985652651,118.18081692341339,124.70012200867055,124.95161291499907,117.99100177188481
2023-11-27,Little Caesars Arena,Washington Wizards,Detroit Pistons,0,1,126,107,0.622,0.485,0.562,0.461,0.326,0.373,0.315,0.186,48.4,51.6,64.4,67.4,7.5,6.5,9.4,18.3,13.6,13.3,117.4,99.7,99.7,117.4,29,8,16,115.36210644338053,130.4493839738163,0.5778913774506702,0.6107968800003045,0.5460559800537709,0.58555648678014,0.3847332754142,0.36231265229570475,0.16936237849732227,0.2577863906359852,45.11063098484212,54.88936901515788,66.4325183763038,58.472420992842316,5.067757709396494,8.414709673234878,7.402309790473991,6.815916944226767,12.185684768206182,9.416719357780806,113.34707044907309,127.84888501661166,128.23754958274762,113.0351661134908
2023-11-29,Kia Center,Washington Wizards,Orlando Magic,0,0,120,139,0.586,0.735,0.534,0.708,0.333,0.321,0.402,0.286,39.7,60.3,68.3,66.7,13.7,4.9,5.3,10.3,8.9,16.7,117.6,135.5,136.2,117.0,29,21,15,119.54864323096281,121.22089262541057,0.5952503000578102,0.56128959144912,0.5523307397786695,0.5365373542553012,0.3616188292253919,0.36651865173418136,0.22667797926280872,0.22953489858582335,46.405160236953556,53.594839763046444,65.632621958038,61.98586448976994,6.024965240354418,7.661176801160836,8.188499604073828,11.335471114302829,12.742287700509292,10.944982183370037,114.94209850346424,116.77090778134054,117.00661363478612,114.75294393673154
2023-12-01,Kia Center,Washington Wizards,Orlando Magic,0,0,125,130,0.609,0.628,0.579,0.584,0.315,0.348,0.348,0.371,47.6,52.4,55.6,76.1,7.6,5.6,8.6,13.1,12.0,12.7,118.1,122.3,122.8,117.5,29,21,15,119.72626020078555,128.2172896989807,0.5916101413653323,0.6296477473693135,0.5451172654775267,0.6040109752667444,0.3503568075263887,0.3486062472992406,0.29567033343303106,0.2517549269578669,43.76655963281474,56.23344036718526,66.68228297496626,63.840961216128974,9.045228834053159,6.574604293090953,7.051823293437773,10.927994691485962,11.230278697060745,13.209684733519499,115.98803033009678,124.14114089982294,124.5595548127784,115.63720072949208
2023-12-06,Capital One Arena,Washington Wizards,Philadelphia 76ers,1,0,126,131,0.66,0.612,0.641,0.554,0.38,0.293,0.087,0.37,42.7,57.3,75.0,61.7,7.7,6.8,9.2,3.5,10.3,9.3,121.5,126.3,126.3,121.5,29,22,4,121.80147045371453,128.91878405318232,0.5984530297727246,0.6289993607660257,0.5584500806628304,0.5961366806246686,0.33644394639119823,0.3483676897178859,0.3162619941380784,0.2986777194371543,45.27501379567647,54.72498620432353,62.321417985203986,68.66487819798927,8.476533030232417,6.1910986787502145,7.661028960976073,11.782676161799664,11.533163101785325,13.009124405359472,116.81908784899655,123.41665417543648,123.86717211528313,116.37020999663159
2023-12-08,Barclays Center,Washington Wizards,Brooklyn Nets,0,0,97,124,0.484,0.554,0.451,0.529,0.363,0.317,0.231,0.173,42.7,57.3,50.0,54.0,4.0,7.9,9.9,13.8,13.8,8.9,96.7,123.0,123.6,96.2,29,2,3,123.45353810822398,129.73771589822047,0.6226709750377508,0.6223103298185755,0.5909324176610201,0.5795564359554374,0.35358269616821075,0.32658121226680764,0.2260503329485208,0.32674212424001453,44.261778815463856,55.738221184536144,67.31027778022934,65.92428774563052,8.170977218903145,6.430693557513141,8.266594373049355,8.52354907246151,11.047929200074075,11.549631411659506,118.66096688617392,124.55121386377799,124.82445875886177,118.38871672513338
2023-12-11,Wells Fargo Center,Washington Wizards,Philadelphia 76ers,0,0,101,146,0.512,0.689,0.476,0.653,0.365,0.484,0.365,0.263,48.4,51.6,58.3,71.2,4.7,13.0,4.1,11.1,18.2,11.7,94.5,136.0,136.7,94.1,29,22,32,113.04459529518782,127.48003844057037,0.5681066954661205,0.5954315692644196,0.5358717854248116,0.5596634806714155,0.3572882185311194,0.32281119518414925,0.2279979288077832,0.26624764623778824,43.647249813321764,56.352750186678236,60.49902664417952,61.232316912743364,6.529780371493828,7.008836514122666,8.909307105533903,10.599727908572106,12.130814500961293,10.507053979228496,110.01976178529179,123.94084196067766,124.34265851173524,109.65789657768514
2023-12-13,Capital One Arena,Washington Wizards,New Orleans Pelicans,1,0,122,142,0.659,0.65,0.628,0.604,0.537,0.354,0.293,0.313,41.8,58.2,66.7,60.0,6.7,10.5,9.7,7.9,13.9,8.4,117.3,135.9,136.5,116.7,29,18,4,108.30533717669088,134.76719720545182,0.5460300622980402,0.6322484928829148,0.512313680051457,0.5963891527375388,0.36032261877776517,0.386235107163952,0.281904943716621,0.26496977567250707,45.517342527553666,54.48265747244633,59.63376262983919,65.15436010607166,5.809805871052696,9.366215030695212,7.0169606060751075,10.796572925997003,14.518892800318925,10.976449502723483,103.91310936273435,128.68583016820418,129.204974723779,103.53623903291162
2023-12-15,Capital One Arena,Washington Wizards,Indiana Pacers,1,1,137,123,0.662,0.539,0.636,0.519,0.293,0.374,0.283,0.15,53.4,46.6,69.2,72.9,6.2,6.3,11.9,12.3,15.5,11.6,122.0,110.6,109.6,123.1,29,11,4,113.69382170908892,137.6131121788364,0.5904807194472527,0.6392332374334969,0.5578331611584877,0.5993838181251679,0.42984045563317164,0.3735514523274486,0.2862705524169181,0.28386838779720963,44.05466739857899,55.94533260142101,62.414138551658624,63.126256890656734,6.160073515941306,9.812329173773325,8.072665040752486,9.656848742198058,14.275374991610644,9.962685347077377,109.18049374937524,131.52441356775745,132.07537258399233,108.71582784605195
2023-12-17,Footprint Center,Washington Wizards,Phoenix Suns,0,0,108,112,0.52,0.543,0.484,0.494,0.484,0.344,0.211,0.333,44.9,55.1,61.5,70.7,7.8,7.8,10.2,12.2,8.8,14.1,105.0,108.9,108.9,105.0,29,23,10,122.86414465024491,131.86326524200376,0.6186215364873248,0.5997942893043995,0.5885896046439264,0.5677550559038468,0.37599760100863233,0.373727943168652,0.28498368240825545,0.2311949579285697,47.73179184505958,52.26820815494041,65.08418338434142,66.97194877277579,6.175783459809105,8.430326839580847,9.578613255092002,10.696854113898961,14.757230346382634,10.606922421735073,114.22460740872378,123.29124777903296,123.2319482247789,114.37559334884689
2023-12-18,Golden 1 Center,Washington Wizards,Sacramento Kings,0,0,131,143,0.667,0.642,0.624,0.615,0.447,0.43,0.353,0.26,48.1,51.9,59.1,66.0,2.9,7.7,10.5,10.6,10.9,5.9,124.7,136.8,136.1,125.3,29,25,13,117.01553766504729,124.04765024519315,0.579816840975889,0.5774473944805812,0.5474366485409697,0.538734594565308,0.4184933920562932,0.36203086539103013,0.2558732632146131,0.2712522699500519,46.61756442361369,53.38243557638631,63.6739118570428,68.43882809625968,6.814865251998034,8.182311629578882,9.823110798831813,11.288298138165556,12.413234116790596,11.981346474029321,110.59499369089181,117.62871190719758,117.59274499638786,110.68657107136693
2023-12-21,Moda Center,Washington Wizards,Portland Trail Blazers,0,1,118,117,0.602,0.557,0.571,0.526,0.357,0.316,0.381,0.242,42.0,58.0,61.9,55.8,9.1,7.1,9.2,11.1,10.9,13.2,119.5,118.5,118.5,119.5,29,24,19,122.51800727164853,131.5048356558079,0.614120818579564,0.6028469229994388,0.5775620480230705,0.5687427611567862,0.4297098936307225,0.3887746963953924,0.2940897426436562,0.2668248367086121,47.20085869031011,52.79914130968988,61.874213708208956,67.47922184512386,5.274482322207598,7.992536361920936,10.08944654826963,11.017473311667212,11.817821541328112,9.588517680252814,116.1448937626881,125.17204303594478,124.87479887302972,116.43652030803185
2023-12-22,Chase Center,Washington Wizards,Golden State Warriors,0,0,118,129,0.549,0.61,0.51,0.577,0.361,0.464,0.247,0.206,40.6,59.4,56.8,70.2,6.8,4.9,7.7,3.2,7.7,10.2,114.7,125.4,125.4,114.7,29,9,5,120.74030749390579,125.79761971498095,0.6093516415509734,0.5848075397213875,0.574980079776726,0.5519247720655902,0.40110074052949907,0.360140045358149,0.3282863111519584,0.25705701119484375,45.15447744700102,54.84552255299898,61.884359837338366,62.88379983051762,6.779708302749468,7.6413501869515414,9.739476121905966,11.049945077799077,11.456686409858715,11.00952719420913,117.46502701032591,122.5467950651151,122.36650752722925,117.64190729395054
2023-12-26,Capital One Arena,Washington Wizards,Orlando Magic,1,0,119,127,0.618,0.611,0.586,0.591,0.483,0.28,0.241,0.269,54.0,46.0,62.8,61.2,9.3,10.2,11.9,11.1,17.2,13.3,110.2,117.6,117.6,110.2,29,21,4,119.6620796155167,127.05765922083572,0.5856051012187221,0.5947200086899315,0.5494123893948885,0.5617911136626441,0.3853223154881086,0.40100578717439184,0.2963026133332404,0.23696762597806312,43.36242872043586,56.63757127956415,59.88381846284965,65.76250267833825,6.78769247011901,6.562712040476472,8.937004130409282,7.9612297983899545,9.97854425738744,10.691002798296799,116.37707275203103,123.66944466206431,123.56009480175916,116.4843560092761
2023-12-27,Capital One Arena,Washington Wizards,Toronto Raptors,1,0,102,132,0.528,0.664,0.511,0.654,0.367,0.418,0.167,0.209,39.1,60.9,59.5,82.7,10.9,11.7,5.7,8.8,15.0,16.8,100.6,128.9,130.2,99.6,29,27,4,119.40157145459496,127.0349720738098,0.5983515070994876,0.6011256893612784,0.5638084996630174,0.5732839206967026,0.42375550895749137,0.35339369591088354,0.27454271957429144,0.24957138940899148,47.54798898504334,52.452011014956675,61.03124706713334,63.96729685402531,7.776208955056247,7.993874056148594,10.102852748484361,9.196240261805745,12.819967117412599,11.717563723806148,113.9465827855704,121.28130307051757,121.21497904930717,114.0116533490735
2023-12-29,Capital One Arena,Washington Wizards,Brooklyn Nets,1,1,110,104,0.585,0.505,0.588,0.478,0.418,0.308,0.077,0.297,44.3,55.7,60.9,61.5,5.4,5.4,7.9,7.5,6.9,8.9,119.0,113.1,112.5,119.6,29,2,4,112.55458451988282,128.98855893404297,0.5706703375450962,0.6258648104570738,0.5430299677828432,0.605043232886001,0.4014239494590376,0.37881430353545603,0.2322279437064976,0.23360778670039062,44.22396331551624,55.77603668448378,60.42874810950559,71.33804345739954,9.005325332695401,9.452121432378956,8.370464652214261,9.04033181970499,13.677743479924809,13.717347184191125,108.69511005540359,124.27902764222131,124.75031039671052,108.3411078787303
2023-12-31,Capital One Arena,Washington Wizards,Atlanta Hawks,1,0,126,130,0.587,0.584,0.556,0.558,0.541,0.337,0.214,0.389,42.0,58.0,76.1,57.4,4.6,4.6,14.3,6.7,7.7,9.7,115.6,119.3,119.3,115.6,29,0,4,111.5494336476414,119.15632531126896,0.5763086214238902,0.5783082043989597,0.5607242999750206,0.5550556065797109,0.4079461183400777,0.35095104107072517,0.17115049576988056,0.2585506836746275,44.253881425148684,55.74611857485134,60.614171314370864,67.46707427028181,7.586740089315331,7.857735589795538,8.1853512015332,8.434258362331684,11.010908729439578,11.821868414006747,112.74976905593579,119.8804221946688,119.93018795228001,112.77113755599679
2024-01-03,Rocket Mortgage Fieldhouse,Washington Wizards,Cleveland Cavaliers,0,0,101,140,0.477,0.648,0.475,0.634,0.347,0.416,0.109,0.158,36.7,63.3,52.4,68.5,8.3,5.1,8.5,12.1,7.0,9.2,104.3,142.3,144.5,102.7,29,5,22,117.23528909694147,123.42297931748345,0.5805153515723998,0.5805477517111794,0.5588654325713417,0.5562141352467139,0.460298747270993,0.34546173352656484,0.18801046382828585,0.3098784958862942,43.36704808790953,56.632951912090476,66.70737079680781,63.50598875276867,6.411549304512297,6.575916372198263,10.5912783011063,7.751880791825709,9.708167509311094,10.986978155016391,113.87124767136918,119.65204383094374,119.68222828653515,113.88420832086207
2024-01-05,Rocket Mortgage Fieldhouse,Washington Wizards,Cleveland Cavaliers,0,0,90,114,0.497,0.654,0.47,0.636,0.357,0.429,0.179,0.299,37.3,62.7,54.3,75.6,12.3,9.2,18.2,1.9,15.8,21.6,92.0,116.6,116.6,92.0,29,5,22,110.84720017056763,129.94552915456666,0.5397852316995163,0.6070881451578233,0.5258669538922359,0.5868204902239401,0.4157191608840646,0.373216380595304,0.15692226662801434,0.2501189602271276,40.74376889604099,59.25623110395901,61.07785866389293,65.47097919772692,7.154596804548538,5.9951884912719065,9.76842435144797,9.462732504932825,8.642586553302447,10.283856991261894,110.10525490733681,128.56332081188793,129.44726121655705,109.48356495084553
2024-01-06,Capital One Arena,Washington Wizards,New York Knicks,1,0,105,121,0.56,0.62,0.547,0.575,0.435,0.414,0.235,0.276,50.0,50.0,82.5,62.8,5.0,9.0,5.9,4.2,17.6,12.5,105.4,121.4,121.4,105.4,29,19,4,102.64446573302762,123.67145205784347,0.5229505541117204,0.6255465224983967,0.5038850194903548,0.6061711202922866,0.3926149704322848,0.39516552542999217,0.16560917817256263,0.2693521514953624,39.388751364316704,60.61124863568329,58.410978976442806,69.45643849554985,9.179155289190794,7.256183613560922,13.085990996811955,6.487029012254811,11.458809416928332,14.736412499840597,102.9813919082889,123.8561206695131,124.39225761190488,102.60431789896847
2024-01-08,Capital One Arena,Washington Wizards,Oklahoma City Thunder,1,0,128,136,0.629,0.69,0.579,0.67,0.36,0.318,0.326,0.273,48.7,51.3,72.7,71.2,6.9,10.9,8.3,12.3,12.8,13.2,126.3,134.2,134.2,126.3,29,20,4,103.57129627035022,122.62031755264051,0.5375283755094432,0.6233641358952637,0.5208494428539642,0.5939062398468914,0.4092921804731189,0.40257631389979714,0.19291233974458477,0.2719678761264933,43.563952469463494,56.4360475305365,67.88927042475018,66.83733396627673,7.534785773304328,7.942321913944332,10.258523788987722,5.5871531929889695,13.875179684903566,13.856452726822116,103.93304006244404,122.88971246574711,123.21489595381527,103.70433311853593
2024-01-10,Gainbridge Fieldhouse,Washington Wizards,Indiana Pacers,0,0,104,112,0.514,0.546,0.472,0.489,0.352,0.272,0.341,0.261,46.0,54.0,63.2,75.6,8.0,7.0,11.9,10.5,12.2,12.0,104.4,112.4,112.4,104.4,29,11,12,113.1832423573208,127.88481245863565,0.5735196558009028,0.6495833057833502,0.5437299045600267,0.6238468019103143,0.3898972184456501,0.3692981269588806,0.24527825442320397,0.27237398523228185,45.58482973376617,54.415170266233815,69.7821450458531,68.55390931860333,7.285017030054495,9.106077576971032,9.487904714061097,8.228452637820691,13.452129437151136,13.59815870153576,112.73375316734281,127.33996390808726,127.53719766168423,112.5950353951439
2024-01-13,State Farm Arena,Washington Wizards,Atlanta Hawks,0,1,127,99,0.586,0.46,0.546,0.403,0.33,0.43,0.268,0.355,51.9,48.1,68.1,65.6,9.6,8.6,17.0,10.8,10.0,13.0,122.3,94.4,95.4,121.2,29,0,26,109.56991801190887,121.63462572221195,0.5501004958824571,0.6088264504155015,0.5155063860732039,0.5707887192326803,0.37498582476737063,0.3310142967795284,0.28294182685437647,0.26789867072515716,45.74818650603713,54.25181349396287,67.1922727530617,71.32632999622753,7.56634091015437,8.277400614511363,10.436990263696874,9.12223688810518,12.95945488900983,12.969332245759217,109.45467677618038,121.4615461109535,121.5811744289234,109.3705401947989
2024-01-15,Capital One Arena,Washington Wizards,Detroit Pistons,1,0,117,129,0.586,0.644,0.563,0.622,0.432,0.344,0.116,0.256,38.8,61.2,68.2,60.0,8.1,4.0,11.9,18.5,7.4,13.8,117.8,129.2,129.9,117.2,29,8,4,116.42812091134293,112.72859442174308,0.5642258501633719,0.5502678048251115,0.527504688295182,0.5047690021986404,0.35728528187469777,0.36996213634178526,0.27706267606635726,0.3021703734850997,48.16873651663947,51.83126348336054,67.5494355960765,69.07319469772027,8.366523415088595,8.404333582607865,13.01933338940797,9.782385236599591,11.795000119696708,12.981399066856042,114.50891765915256,110.81365735586255,111.2796849407093,114.02506996638569
2024-01-18,Madison Square Garden (IV),Washington Wizards,New York Knicks,0,0,109,113,0.547,0.58,0.511,0.529,0.344,0.442,0.244,0.302,49.5,50.5,75.6,56.4,8.7,5.8,8.3,8.5,10.7,14.9,105.5,109.4,109.4,105.5,29,19,17,116.65313779984564,119.13089366192476,0.5727933105640227,0.5871485499495922,0.5414710052224325,0.5508958057215223,0.3866832328251191,0.359746831648218,0.21368945095425063,0.2840037470273612,44.4824259275841,55.5175740724159,67.8054127437726,65.50317075357755,8.261654622426178,6.671363347564558,12.578910017619318,13.212499378090605,10.065702316160131,13.303493437073383,115.80385766103775,118.04811949093343,118.60620804792882,115.27430759641572
2024-01-20,Capital One Arena,Washington Wizards,San Antonio Spurs,1,0,127,131,0.561,0.617,0.519,0.594,0.282,0.323,0.223,0.24,48.4,51.6,57.1,74.5,9.3,5.6,6.2,13.5,9.6,13.8,118.0,122.3,121.7,118.6,29,26,4,113.64186271240534,116.71857497242304,0.5626444336516512,0.5843358147111173,0.5294815988749569,0.542280477471457,0.3698886893294713,0.3921109316028467,0.22561572271561137,0.29108472082674486,46.45668749176985,53.54331250823016,70.87234385561412,61.92135215526145,8.434130089313664,6.328508585341063,10.89529011236744,11.358275352866828,10.315279007880823,13.931669822447336,111.74960557637786,114.64534961309589,114.98384743329575,111.42841722676124
2024-01-21,Capital One Arena,Washington Wizards,Denver Nuggets,1,0,104,113,0.516,0.563,0.473,0.534,0.297,0.25,0.242,0.318,44.4,55.6,79.5,67.4,6.1,9.1,13.6,17.2,11.4,12.2,106.1,114.7,115.2,105.5,29,7,4,118.89788018499411,122.33787786341222,0.5619973994267806,0.5971881701638256,0.525357411075315,0.5626305239061811,0.3353071846770507,0.3649178989044338,0.22458651602303842,0.2709844493991528,47.221321383311256,52.778678616688744,65.45334879776028,66.87066443062523,8.774823352272016,6.0418627925148805,9.04783740708683,12.200978337905017,10.033838648176708,13.879861784208458,114.20894414985084,117.65721985472676,117.62644755628983,114.25021517289142
2024-01-24,Capital One Arena,Washington Wizards,Minnesota Timberwolves,1,0,107,118,0.596,0.523,0.545,0.465,0.312,0.32,0.377,0.29,50.5,49.5,83.8,61.9,2.0,7.8,4.4,13.2,19.0,5.8,104.7,115.5,115.5,104.7,29,17,4,113.03602109247946,118.66370921802543,0.5438988330056674,0.5837361733936328,0.5047563750647354,0.5513652905441924,0.3202344819824762,0.3197012290010101,0.23143818808075342,0.2894836270913425,46.11121791903939,53.88878208096061,70.9802753837431,67.07894174805568,7.722362371670268,7.245146022964697,10.83897382075934,14.167940094863244,10.57138125441231,13.218887675700808,111.0183232423626,116.49364450852043,116.67171483635065,110.80727377883069
2024-01-25,Capital One Arena,Washington Wizards,Utah Jazz,1,0,108,123,0.558,0.601,0.528,0.582,0.341,0.32,0.227,0.124,40.2,59.8,76.7,68.0,10.8,5.9,10.6,3.4,10.2,13.5,106.3,120.5,121.1,105.8,29,28,4,110.66103185416866,118.4025599897462,0.5643990448205575,0.5598383513058702,0.5205910076260686,0.5173831966344138,0.316994465787733,0.31981878622893367,0.2887122982139938,0.28968680399914765,47.83806910989417,52.161930890105836,76.02444397348727,65.04118695412433,5.470788223368405,7.463464051365005,8.30543503821235,13.787085344124554,13.887784313297661,10.299782834934224,108.5322567633245,116.10267585909293,116.21068097247479,108.40424879301467
2024-01-27,Little Caesars Arena,Washington Wizards,Detroit Pistons,0,1,118,104,0.54,0.537,0.505,0.488,0.34,0.376,0.21,0.318,52.6,47.4,57.8,59.5,10.0,2.0,7.5,12.1,8.4,14.9,118.1,104.6,104.1,118.7,29,8,16,109.61399740573319,120.21151167809612,0.5618812168758411,0.5760341980672076,0.5235062189684467,0.5428079276332416,0.32643990750011426,0.319890088291906,0.26443040094134307,0.22449412651709552,44.83272309531647,55.16727690468353,76.29025455764054,66.20538917164343,7.567669665956222,6.848288882339802,9.208276000225288,9.700085725123238,12.436754252017572,11.558970172000208,107.65393216706218,117.83288808832798,118.13447810522624,107.37955673819718
